Subject	Block	Stim.Arousal	Stim.Valence	StimuliList
1013	44	2	3	41
1013	45	3	3	31
1014	1	4	4	26
1014	2	4	4	10
1014	3	3	4	39
1014	4	4	2	35
1014	5	2	2	41
1014	6	2	2	40
1014	7	3	3	43
1014	8	2	3	31
1014	9	2	4	25
1014	10	2	3	42
1014	11	3	4	1
1014	12	4	4	5
1014	13	3	4	18
1014	14	3	3	21
1014	15	4	4	2
1014	16	2	2	38
1014	17	2	4	11
1014	18	3	3	23
1014	19	2	2	37
1014	20	3	3	44
1014	21	2	4	9
1014	22	2	3	27
1014	23	3	4	16
1014	24	2	2	34
1014	25	3	4	45
1014	26	1	2	29
1014	27	4	4	3
1014	28	2	1	30
1014	29	3	3	22
1014	30	3	4	17
1014	31	1	4	13
1014	32	4	4	7
1014	33	3	4	20
1014	34	1	4	6
1014	35	4	2	33
1014	36	4	1	36
1014	37	3	4	15
1014	38	3	3	32
1014	39	3	4	24
1014	40	2	4	14
1014	41	5	4	4
1014	42	4	4	8
1014	43	4	4	12
1014	44	3	3	28
1014	45	3	4	19
1015	1	5	5	4
1015	2	3	3	35
1015	3	3	4	44
1015	4	3	5	38
1015	5	3	4	28
1015	6	3	4	40
1015	7	3	5	42
1015	8	3	5	29
1015	9	3	5	32
1015	10	3	5	23
1015	11	3	4	21
1015	12	3	3	39
1015	13	3	5	11
1015	14	3	4	3
1015	15	3	5	15
1015	16	2	5	30
1015	17	3	4	31
1015	18	4	5	25
1015	19	3	4	9
1015	20	3	5	19
1015	21	3	5	45
1015	22	4	1	12
1015	23	3	4	10
1015	24	3	5	1
1015	25	3	2	33
1015	26	3	4	20
1015	27	3	2	36
1015	28	3	4	7
1015	29	3	3	8
1015	30	3	5	26
1015	31	3	4	24
1015	32	3	5	14
1015	33	3	4	18
1015	34	3	5	6
1015	35	3	4	34
1015	36	3	5	17
1015	37	3	5	2
1015	38	3	4	13
1015	39	4	4	22
1015	40	4	2	41
1015	41	3	4	16
1015	42	3	5	5
1015	43	3	3	37
1015	44	3	2	27
1015	45	3	4	43
1016	1	3	3	18
1016	2	2	1	40
1016	3	3	3	32
1016	4	4	4	4
1016	5	3	3	23
1016	6	4	4	7
1016	7	2	4	5
1016	8	3	3	17
1016	9	3	3	19
1016	10	3	3	31
1016	11	3	3	15
1016	12	3	3	20
1016	13	3	3	3
1016	14	4	2	24
1016	15	4	4	26
1016	16	3	3	10
1016	17	4	2	25
1016	18	4	2	28
1016	19	3	3	13
1016	20	4	4	2
1016	21	3	3	45
1016	22	2	2	37
1016	23	4	2	36
1016	24	3	3	42
1016	25	2	2	27
1016	26	3	3	21
1016	27	3	3	14
1016	28	3	3	44
1016	29	3	3	12
1016	30	3	2	30
1016	31	4	4	1
1016	32	3	3	41
1016	33	3	3	9
1016	34	3	3	16
1016	35	4	1	33
1016	36	4	2	29
1016	37	4	2	34
1016	38	2	1	35
1016	39	3	3	39
1016	40	2	4	6
1016	41	3	3	43
1016	42	2	4	8
1016	43	3	2	38
1016	44	3	3	11
1016	45	3	3	22
1017	1	4	4	38
1017	2	4	4	27
1017	3	4	4	2
1017	4	4	4	17
1017	5	4	4	11
1017	6	4	4	6
1017	7	4	4	42
1017	8	4	4	9
1017	9	4	4	23
1017	10	4	4	8
1017	11	4	4	13
1017	12	4	4	3
1017	13	4	4	1
1017	14	4	3	44
1017	15	4	3	18
1017	16	4	3	19
1017	17	4	4	5
1017	18	4	3	15
1017	19	4	3	16
1017	20	3	2	33
1017	21	3	2	40
1017	22	4	4	43
1017	23	3	3	22
1017	24	3	2	34
1017	25	4	4	14
1017	26	4	3	24
1017	27	4	3	10
1017	28	4	4	7
1017	29	4	3	29
1017	30	4	3	39
1017	31	4	3	41
1017	32	3	2	37
1017	33	3	2	36
1017	34	3	3	30
1017	35	3	3	31
1017	36	4	4	45
1017	37	3	2	35
1017	38	4	4	25
1017	39	3	2	28
1017	40	4	4	21
1017	41	4	4	26
1017	42	3	3	32
1017	43	3	3	20
1017	44	3	3	12
1017	45	4	4	4
1018	1	3	4	44
1018	2	3	4	42
1018	3	3	4	15
1018	4	3	3	2
1018	5	2	3	27
1018	6	3	4	43
1018	7	3	4	19
1018	8	3	3	30
1018	9	2	3	22
1018	10	3	4	17
1018	11	2	3	8
1018	12	2	3	23
1018	13	3	4	16
1018	14	4	3	34
1018	15	3	4	18
1018	16	3	4	6
1018	17	2	3	41
1018	18	3	4	4
1018	19	2	3	29
1018	20	3	4	5
1018	21	5	3	35
1018	22	3	2	25
1018	23	3	3	3
1018	24	2	3	20
1018	25	3	2	32
1018	26	3	3	45
1018	27	4	3	1
1018	28	5	3	38
1018	29	1	3	40
1018	30	3	4	10
1018	31	1	3	14
1018	32	3	2	11
1018	33	2	3	33
1018	34	4	3	7
